Portfolio Type Time Amount Balance ID
default Deposit 2021-01-06 15:02:17 UTC 50000.0000000000000000 USD 5000.0029469671087500 USD b94da54b
default Match 2021-01-06 15:03:35 UTC -2345.5348000000000000 USD 2654.4681469671087500 USD 12312704
default Match 2021-01-06 15:03:35 UTC 7600.0000000000000000 XLM 7600.0000000000000000 XLM 12312704
default Fee 2021-01-06 15:03:35 UTC -11.7276740000000000 USD 2642.7404729671087500 USD 12312704

